text,rating,date,location
,,,"Phoenix, AZ"
,,,
,,,"Phoenix, AZ"
,,,"Phoenix, AZ"
,,,
,5 star rating,"Jul 16, 2018",
,5 star rating,,
,,"Jul 16, 2018",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Best Thai food I had in Sydney. Lived there for 12 months and enjoyed the food in this part of town. The green curry was my favorite. If you are in town and looking for something good quick and fulfilling check this place out. The home cafe is also good.</span>",5 star rating,"Apr 21, 2014","San Diego, CA"
,,,"San Diego, CA"
,,,"San Diego, CA"
,,,
,,,"San Diego, CA"
,,,"San Diego, CA"
,,,
,5 star rating,"Apr 21, 2014",
,5 star rating,,
,,"Apr 21, 2014",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">The place was packed.  Wait staff handled the crowds effortlessly, seating me, taking my order, and food on table within 15 mins.    I had the spring rolls and green curry with chicken.   Both were absolutely wonderful, full of balanced flavor.   I'd go back anytime.</span>",5 star rating,"May 4, 2018","Reno, NV"
,,,"Reno, NV"
,,,"Reno, NV"
,,,
,,,"Reno, NV"
,,,"Reno, NV"
,,,
,5 star rating,"May 4, 2018",
,5 star rating,,
,,"May 4, 2018",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Best Thai food in the city. There's always a big crowd of people waiting for a table at lunch and dinner time, so come early or at odd hours if you don't want to queue. My favourite dishes here are the panang curry with salmon, the roasted duck curry, the pad thai and the yum hua plee salad (shredded banana flower with prawns, chicken, shallots, coriander, chilli and a heap of other yummy stuff). The desserts are terrific too and ridiculously cheap - about $5 each. Service is fast and friendly.</span>",5 star rating,"Aug 26, 2012",Australia
,,,Australia
,,,Australia
,,,
,,,Australia
,,,Australia
,,,
,5 star rating,"Aug 26, 2012",
,5 star rating,,
,,"Aug 26, 2012",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Good food, quick service. I had the crispy pork belly everyone raves about about. It was yummy! I don't see that dish here in the states, but I will look for it.</span>",5 star rating,"May 26, 2016","San Mateo, CA"
,,,"San Mateo, CA"
,,,"San Mateo, CA"
,,,
,,,"San Mateo, CA"
,,,"San Mateo, CA"
,,,
,5 star rating,"May 26, 2016",
,5 star rating,,
,,"May 26, 2016",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Great Thai at a great price!  Best value meal we've had since arriving over two weeks ago.  <br>Place is seemingly always busy, but well managed and turns tables as quickly as the customers want---a welcome change from the inattention received at most eateries.  Owner has embraced technology with iPad ordering system for the servers that helps improve service.<br><br>Thai donut dessert was a hit with my daughter!</span>",5 star rating,"Jan 7, 2013","CO, CO"
,,,"CO, CO"
,,,"CO, CO"
,,,
,,,"CO, CO"
,,,"CO, CO"
,,,
,5 star rating,"Jan 7, 2013",
,5 star rating,,
,,"Jan 7, 2013",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Had a great meal with very generous servings and fast service. There was a cue, 40 mins we were in. School holidays a busy time. #65 was very spicy and made you sweat. I had the tom yum prawns and it took my breath away at times. The flavours were amazing. The decor is basic, but the food made it worth it. Great place</span>",4 star rating,"Jul 5, 2016","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,4 star rating,"Jul 5, 2016",
,4 star rating,,
,,"Jul 5, 2016",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">It's usually too sweet or too salty for my taste buds, rather than being a good balance of both. But, always a satisfying meal nonetheless.</span>",3 star rating,"May 16, 2014","New York, NY"
,,,"New York, NY"
,,,"New York, NY"
,,,
,,,"New York, NY"
,,,"New York, NY"
,,,
,3 star rating,"May 16, 2014",
,3 star rating,,
,,"May 16, 2014",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Very good Thai.  Spice was good.  Food was fresh and full of flavor.</span>",4 star rating,"Apr 29, 2014","Templeton, CA"
,,,"Templeton, CA"
,,,"Templeton, CA"
,,,
,,,"Templeton, CA"
,,,"Templeton, CA"
,,,
,4 star rating,"Apr 29, 2014",
,4 star rating,,
,,"Apr 29, 2014",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4.5 star rating,,
,4.5 star rating,,
,,,
,4.5 star rating,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",4 star rating,"Jun 3, 2018","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",4 star rating,"Jun 3, 2018","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,
,,,
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,," flavours
Even on a Wednesday evening, there was a queue outside the restaurant."
,,,
,,,Pork belly is really excellent as well as the 
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">As far as Thai goes this is one of my personal favourites, the restaurant it's is a little crowded but the staff are pretty good and the turnover is quite quick so don't have to wait too long. Be adventurous with the menu and or see things other than the standard pad thai, which are great, but there are so many other good options</span>",4 star rating,"Jun 3, 2018",Location
"<span class="" raw__09f24__T4Ezm"" lang=""en"">As far as Thai goes this is one of my personal favourites, the restaurant it's is a little crowded but the staff are pretty good and the turnover is quite quick so don't have to wait too long. Be adventurous with the menu and or see things other than the standard pad thai, which are great, but there are so many other good options</span>",4 star rating,"Jun 3, 2018",Location
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">As far as Thai goes this is one of my personal favourites, the restaurant it's is a little crowded but the staff are pretty good and the turnover is quite quick so don't have to wait too long. Be adventurous with the menu and or see things other than the standard pad thai, which are great, but there are so many other good options</span>",4 star rating,"Jun 3, 2018",Location
,,,Location
,,,Location
,,,
,,,Location
,,,Location
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">As far as Thai goes this is one of my personal favourites, the restaurant it's is a little crowded but the staff are pretty good and the turnover is quite quick so don't have to wait too long. Be adventurous with the menu and or see things other than the standard pad thai, which are great, but there are so many other good options</span>",4 star rating,"Jun 3, 2018","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,4 star rating,"Jun 3, 2018",
,4 star rating,,
,,"Jun 3, 2018",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Amazing Thai food here. We wish Chicago had food like this. The crispy pork belly, fried rice and glass noodles were terrific. The service was good and this place is popular for office lunch hour so get there before noon.</span>",5 star rating,"Aug 1, 2013","Chicago, IL"
,,,"Chicago, IL"
,,,"Chicago, IL"
,,,
,,,"Chicago, IL"
,,,"Chicago, IL"
,,,
,5 star rating,"Aug 1, 2013",
,5 star rating,,
,,"Aug 1, 2013",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Trully decilious Thai food, reasonable dish price, trully love it as an asian. better go there earlier or u will wait for more than 20mins or more. Around 20-30 per peeson.</span>",5 star rating,"Aug 1, 2015","Strathfield, Australia"
,,,"Strathfield, Australia"
,,,"Strathfield, Australia"
,,,
,,,"Strathfield, Australia"
,,,"Strathfield, Australia"
,,,
,5 star rating,"Aug 1, 2015",
,5 star rating,,
,,"Aug 1, 2015",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">We stumbled on this place on our first day in Sydney, the food was cheap and top notch! <br><br>It's now our go to place for inexpensive evening meal if having a couple of drinks in darling harbour.<br><br>Waiting staff are hit and miss...<br><br>Can't argue with the quality of food for the price!</span>",4 star rating,"Feb 20, 2014","Surry Hills, Australia"
,,,"Surry Hills, Australia"
,,,"Surry Hills, Australia"
,,,
,,,"Surry Hills, Australia"
,,,"Surry Hills, Australia"
,,,
,4 star rating,"Feb 20, 2014",
,4 star rating,,
,,"Feb 20, 2014",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Not super impressed. Pretty basic thai food. Very busy, long waiting line, so I was expecting something out of the ordinary.</span>",3 star rating,"Jul 5, 2014","Melbourne, Australia"
,,,"Melbourne, Australia"
,,,"Melbourne, Australia"
,,,
,,,"Melbourne, Australia"
,,,"Melbourne, Australia"
,,,
,3 star rating,"Jul 5, 2014",
,3 star rating,,
,,"Jul 5, 2014",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">the food was okay i guess, but why was there only thai choices? like omg i just wanted a burger</span>",2 star rating,"Apr 20, 2018","Tarneit, Australia"
,,,"Tarneit, Australia"
,,,"Tarneit, Australia"
,,,
,,,"Tarneit, Australia"
,,,"Tarneit, Australia"
,,,
,2 star rating,"Apr 20, 2018",
,2 star rating,,
,,"Apr 20, 2018",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Its a great place for authentic Thai food for a moderate price. There is no booking system so you can be waiting for up to an hour which is frustrating when you are starving and trying to impress your friends with your dinner choices. Its a great eat but there is nothing complicated about Thai food so I would rather go to a smaller, quieter place with food that tastes just the same.</span>",4 star rating,"Mar 8, 2016","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,4 star rating,"Mar 8, 2016",
,4 star rating,,
,,"Mar 8, 2016",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Food was delicious, service was good. I was sitting next to the stair and could see the whole kitchen wasnt in good atmosphere. The manager took the control by standing and look at them working. It looks so scary tho but it might be the good way of quality control for the business but not for the employee. I just didnt like the atmosphere of the open kitchen</span>",3 star rating,"Jul 8, 2014","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,3 star rating,"Jul 8, 2014",
,3 star rating,,
,,"Jul 8, 2014",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Excellent Thai food. Authentic, well organised, friendly staff, busy atmosphere. Watch out for the crowd in Front of the entrance and be prepared to wait to get a table.</span>",4 star rating,"Dec 5, 2014","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,4 star rating,"Dec 5, 2014",
,4 star rating,,
,,"Dec 5, 2014",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">One of the best thai food in town.<br>Cheap and the food are fantastic. Once we order, the food arrive in no time.<br><br>I've always see a queue everytime I walk past it and now I know why.</span>",5 star rating,"Oct 26, 2012","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,5 star rating,"Oct 26, 2012",
,5 star rating,,
,,"Oct 26, 2012",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4.5 star rating,,
,4.5 star rating,,
,,,
,4.5 star rating,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",5 star rating,"Nov 11, 2017","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",5 star rating,"Nov 11, 2017","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,
,,,
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,," flavours
Even on a Wednesday evening, there was a queue outside the restaurant."
,,,
,,,Pork belly is really excellent as well as the 
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">If you are a Thai food connoisseur, then this place is worth trying. The red curry fish dish was delicious: the flavors were delightful, as the traditional spices and passion fruit merged fabulously. And the fish was fresh. Bring cash because it's cash only. If there's a line, it's worth the wait.</span>",5 star rating,"Nov 11, 2017",Location
"<span class="" raw__09f24__T4Ezm"" lang=""en"">If you are a Thai food connoisseur, then this place is worth trying. The red curry fish dish was delicious: the flavors were delightful, as the traditional spices and passion fruit merged fabulously. And the fish was fresh. Bring cash because it's cash only. If there's a line, it's worth the wait.</span>",5 star rating,"Nov 11, 2017",Location
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">If you are a Thai food connoisseur, then this place is worth trying. The red curry fish dish was delicious: the flavors were delightful, as the traditional spices and passion fruit merged fabulously. And the fish was fresh. Bring cash because it's cash only. If there's a line, it's worth the wait.</span>",5 star rating,"Nov 11, 2017",Location
